country_iso3,country_name,year,indicator_code,indicator_name,value
NLD,"Netherlands",2024,NE.TRD.GNFS.ZS,"Trade (% of GDP)",153.956290574682
NLD,"Netherlands",2023,NE.TRD.GNFS.ZS,"Trade (% of GDP)",165.030429478933
NLD,"Netherlands",2022,NE.TRD.GNFS.ZS,"Trade (% of GDP)",184.107484252682
NLD,"Netherlands",2021,NE.TRD.GNFS.ZS,"Trade (% of GDP)",163.154842689698
NLD,"Netherlands",2020,NE.TRD.GNFS.ZS,"Trade (% of GDP)",152.233230409706
NLD,"Netherlands",2019,NE.TRD.GNFS.ZS,"Trade (% of GDP)",160.676671884999
NLD,"Netherlands",2018,NE.TRD.GNFS.ZS,"Trade (% of GDP)",163.559146573044
NLD,"Netherlands",2017,NE.TRD.GNFS.ZS,"Trade (% of GDP)",159.646059656847
NLD,"Netherlands",2016,NE.TRD.GNFS.ZS,"Trade (% of GDP)",150.96552921165
NLD,"Netherlands",2015,NE.TRD.GNFS.ZS,"Trade (% of GDP)",160.325812564809
SGP,"Singapore",2024,NE.TRD.GNFS.ZS,"Trade (% of GDP)",313.299377202408
SGP,"Singapore",2023,NE.TRD.GNFS.ZS,"Trade (% of GDP)",323.7012199919
SGP,"Singapore",2022,NE.TRD.GNFS.ZS,"Trade (% of GDP)",330.246917062891
SGP,"Singapore",2021,NE.TRD.GNFS.ZS,"Trade (% of GDP)",326.53325458764
SGP,"Singapore",2020,NE.TRD.GNFS.ZS,"Trade (% of GDP)",331.080556828077
SGP,"Singapore",2019,NE.TRD.GNFS.ZS,"Trade (% of GDP)",324.270088576625
SGP,"Singapore",2018,NE.TRD.GNFS.ZS,"Trade (% of GDP)",325.725809994853
SGP,"Singapore",2017,NE.TRD.GNFS.ZS,"Trade (% of GDP)",315.401433455385
SGP,"Singapore",2016,NE.TRD.GNFS.ZS,"Trade (% of GDP)",301.338866227561
SGP,"Singapore",2015,NE.TRD.GNFS.ZS,"Trade (% of GDP)",329.471398940262
THA,"Thailand",2024,NE.TRD.GNFS.ZS,"Trade (% of GDP)",135.724935837766
THA,"Thailand",2023,NE.TRD.GNFS.ZS,"Trade (% of GDP)",128.792359690165
THA,"Thailand",2022,NE.TRD.GNFS.ZS,"Trade (% of GDP)",132.813458288082
THA,"Thailand",2021,NE.TRD.GNFS.ZS,"Trade (% of GDP)",117.131472183199
THA,"Thailand",2020,NE.TRD.GNFS.ZS,"Trade (% of GDP)",97.6624419371158
THA,"Thailand",2019,NE.TRD.GNFS.ZS,"Trade (% of GDP)",109.689514715166
THA,"Thailand",2018,NE.TRD.GNFS.ZS,"Trade (% of GDP)",120.841864730984
THA,"Thailand",2017,NE.TRD.GNFS.ZS,"Trade (% of GDP)",120.891427433638
THA,"Thailand",2016,NE.TRD.GNFS.ZS,"Trade (% of GDP)",120.57522728913
THA,"Thailand",2015,NE.TRD.GNFS.ZS,"Trade (% of GDP)",124.839662152526
USA,"United States",2024,NE.TRD.GNFS.ZS,"Trade (% of GDP)",25.0160172978284
USA,"United States",2023,NE.TRD.GNFS.ZS,"Trade (% of GDP)",24.9292981752847
USA,"United States",2022,NE.TRD.GNFS.ZS,"Trade (% of GDP)",26.9078981557739
USA,"United States",2021,NE.TRD.GNFS.ZS,"Trade (% of GDP)",25.2327260228331
USA,"United States",2020,NE.TRD.GNFS.ZS,"Trade (% of GDP)",23.1399437509149
USA,"United States",2019,NE.TRD.GNFS.ZS,"Trade (% of GDP)",26.2584806245428
USA,"United States",2018,NE.TRD.GNFS.ZS,"Trade (% of GDP)",27.4453591302618
USA,"United States",2017,NE.TRD.GNFS.ZS,"Trade (% of GDP)",27.1253382222874
USA,"United States",2016,NE.TRD.GNFS.ZS,"Trade (% of GDP)",26.4525977865465
USA,"United States",2015,NE.TRD.GNFS.ZS,"Trade (% of GDP)",27.6882139340768
VNM,"Viet Nam",2024,NE.TRD.GNFS.ZS,"Trade (% of GDP)",173.885260216071
VNM,"Viet Nam",2023,NE.TRD.GNFS.ZS,"Trade (% of GDP)",164.995585455876
VNM,"Viet Nam",2022,NE.TRD.GNFS.ZS,"Trade (% of GDP)",183.153619147836
VNM,"Viet Nam",2021,NE.TRD.GNFS.ZS,"Trade (% of GDP)",186.675832836814
VNM,"Viet Nam",2020,NE.TRD.GNFS.ZS,"Trade (% of GDP)",163.245862814935
VNM,"Viet Nam",2019,NE.TRD.GNFS.ZS,"Trade (% of GDP)",164.704215031408
VNM,"Viet Nam",2018,NE.TRD.GNFS.ZS,"Trade (% of GDP)",164.663936775893
VNM,"Viet Nam",2017,NE.TRD.GNFS.ZS,"Trade (% of GDP)",160.98008365887
VNM,"Viet Nam",2016,NE.TRD.GNFS.ZS,"Trade (% of GDP)",145.409507973118
VNM,"Viet Nam",2015,NE.TRD.GNFS.ZS,"Trade (% of GDP)",144.914228195237
ZAF,"South Africa",2024,NE.TRD.GNFS.ZS,"Trade (% of GDP)",61.646770473025
ZAF,"South Africa",2023,NE.TRD.GNFS.ZS,"Trade (% of GDP)",65.6798759740707
ZAF,"South Africa",2022,NE.TRD.GNFS.ZS,"Trade (% of GDP)",64.94713440234
ZAF,"South Africa",2021,NE.TRD.GNFS.ZS,"Trade (% of GDP)",56.1647136277546
ZAF,"South Africa",2020,NE.TRD.GNFS.ZS,"Trade (% of GDP)",50.7596590804177
ZAF,"South Africa",2019,NE.TRD.GNFS.ZS,"Trade (% of GDP)",53.8979964081406
ZAF,"South Africa",2018,NE.TRD.GNFS.ZS,"Trade (% of GDP)",54.4855451276341
ZAF,"South Africa",2017,NE.TRD.GNFS.ZS,"Trade (% of GDP)",53.5359318293741
ZAF,"South Africa",2016,NE.TRD.GNFS.ZS,"Trade (% of GDP)",55.8612575048782
ZAF,"South Africa",2015,NE.TRD.GNFS.ZS,"Trade (% of GDP)",56.7266761447156
AUS,"Australia",2022,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",0.99
AUS,"Australia",2021,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",0.81
AUS,"Australia",2020,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",0.71
AUS,"Australia",2019,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",0.77
AUS,"Australia",2018,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",0.86
AUS,"Australia",2017,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",0.89
AUS,"Australia",2016,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.18
AUS,"Australia",2015,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.9
BRA,"Brazil",2022,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",7.26
BRA,"Brazil",2021,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",7.76
BRA,"Brazil",2020,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",8.41
BRA,"Brazil",2019,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",7.97
BRA,"Brazil",2018,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",7.95
BRA,"Brazil",2017,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",8.59
BRA,"Brazil",2016,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",8.01
BRA,"Brazil",2015,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",8.27
CAN,"Canada",2022,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.37
CAN,"Canada",2021,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",2.35
CAN,"Canada",2020,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.49
CAN,"Canada",2019,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.51
CAN,"Canada",2018,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.47
CAN,"Canada",2017,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.52
CAN,"Canada",2016,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.56
CAN,"Canada",2015,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.65
CHN,"China",2022,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",2.18
CHN,"China",2021,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",2.31
CHN,"China",2020,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",2.47
CHN,"China",2019,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",2.53
CHN,"China",2018,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",3.39
CHN,"China",2017,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",3.83
CHN,"China",2016,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",3.54
CHN,"China",2015,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",4.52
DEU,"Germany",2022,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.33
DEU,"Germany",2021,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.39
DEU,"Germany",2020,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.48
DEU,"Germany",2019,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.84
DEU,"Germany",2018,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.83
DEU,"Germany",2017,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.96
DEU,"Germany",2016,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",2.09
DEU,"Germany",2015,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",2.02
FRA,"France",2022,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.33
FRA,"France",2021,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.39
FRA,"France",2020,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.48
FRA,"France",2019,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.84
FRA,"France",2018,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.83
FRA,"France",2017,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.96
FRA,"France",2016,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",2.09
FRA,"France",2015,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",2.02
GBR,"United Kingdom",2022,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1
GBR,"United Kingdom",2021,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",0.72
GBR,"United Kingdom",2020,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.28
GBR,"United Kingdom",2019,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.84
GBR,"United Kingdom",2018,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.83
GBR,"United Kingdom",2017,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.96
GBR,"United Kingdom",2016,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",2.09
GBR,"United Kingdom",2015,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",2.02
IDN,"Indonesia",2022,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.83
IDN,"Indonesia",2021,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.83
IDN,"Indonesia",2020,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",2.04
IDN,"Indonesia",2019,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",2
IDN,"Indonesia",2018,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",2
IDN,"Indonesia",2017,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",2.06
IDN,"Indonesia",2016,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",2.64
IND,"India",2022,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",4.59
IND,"India",2021,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",5.87
IND,"India",2020,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",6.19
IND,"India",2019,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",6.59
IND,"India",2018,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",4.88
IND,"India",2017,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",5.78
IND,"India",2016,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",6.35
IND,"India",2015,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",7.32
ITA,"Italy",2022,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.33
ITA,"Italy",2021,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.39
ITA,"Italy",2020,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.48
ITA,"Italy",2019,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.84
ITA,"Italy",2018,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.83
ITA,"Italy",2017,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.96
ITA,"Italy",2016,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",2.09
ITA,"Italy",2015,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",2.02
JPN,"Japan",2022,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.64
JPN,"Japan",2021,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.84
JPN,"Japan",2020,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",2.22
JPN,"Japan",2019,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",3.53
JPN,"Japan",2018,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",2.45
JPN,"Japan",2017,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",2.51
JPN,"Japan",2016,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",2.55
JPN,"Japan",2015,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",2.3
KOR,"Korea, Rep.",2022,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",5.66
KOR,"Korea, Rep.",2021,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",4.85
KOR,"Korea, Rep.",2020,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",5.48
KOR,"Korea, Rep.",2018,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",4.83
KOR,"Korea, Rep.",2017,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",5.05
KOR,"Korea, Rep.",2016,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",8.67
KOR,"Korea, Rep.",2015,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",5.72
MEX,"Mexico",2022,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.62
MEX,"Mexico",2018,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.21
MEX,"Mexico",2017,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.24
MEX,"Mexico",2016,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",4.35
MEX,"Mexico",2015,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",4.45
MYS,"Malaysia",2022,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",3.42
MYS,"Malaysia",2021,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",3.62
MYS,"Malaysia",2020,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",3.6
MYS,"Malaysia",2016,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",4.02
NLD,"Netherlands",2022,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.33
NLD,"Netherlands",2021,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.39
NLD,"Netherlands",2020,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.48
NLD,"Netherlands",2019,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.84
NLD,"Netherlands",2018,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.83
NLD,"Netherlands",2017,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.96
NLD,"Netherlands",2016,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",2.09
NLD,"Netherlands",2015,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",2.02
SGP,"Singapore",2022,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",0
SGP,"Singapore",2021,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",0
SGP,"Singapore",2020,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",0.05
SGP,"Singapore",2019,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",0.39
SGP,"Singapore",2018,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",0.24
SGP,"Singapore",2017,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",0.07
SGP,"Singapore",2016,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",0.07
SGP,"Singapore",2015,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",0.07
THA,"Thailand",2022,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",3.67
THA,"Thailand",2021,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",3.15
THA,"Thailand",2015,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",3.52
USA,"United States",2022,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.49
USA,"United States",2021,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.47
USA,"United States",2020,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.52
USA,"United States",2019,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",13.78
USA,"United States",2018,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.59
USA,"United States",2017,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.66
USA,"United States",2016,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.65
USA,"United States",2015,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.69
VNM,"Viet Nam",2022,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.07
VNM,"Viet Nam",2021,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.17
VNM,"Viet Nam",2020,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.34
VNM,"Viet Nam",2019,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",1.66
VNM,"Viet Nam",2018,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",4.39
VNM,"Viet Nam",2017,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",2.69
VNM,"Viet Nam",2016,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",2.86
VNM,"Viet Nam",2015,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",3.14
ZAF,"South Africa",2022,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",4.66
ZAF,"South Africa",2021,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",4.46
ZAF,"South Africa",2020,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",4.4
ZAF,"South Africa",2019,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",5.37
ZAF,"South Africa",2018,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",4.32
ZAF,"South Africa",2017,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",4.61
ZAF,"South Africa",2016,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",4.51
ZAF,"South Africa",2015,TM.TAX.MRCH.WM.AR.ZS,"Tariff rate, applied, weighted mean, all products (%)",4.38
AUS,"Australia",2022,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",2.01
AUS,"Australia",2021,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",1.93
AUS,"Australia",2020,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",1.97
AUS,"Australia",2019,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",2.03
AUS,"Australia",2018,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",2.22
AUS,"Australia",2017,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",2.23
AUS,"Australia",2016,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",2.3
AUS,"Australia",2015,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",2.5
BRA,"Brazil",2022,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",13.29
BRA,"Brazil",2021,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",13.2
BRA,"Brazil",2020,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",13.55
BRA,"Brazil",2019,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",13.43
BRA,"Brazil",2018,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",13.46
BRA,"Brazil",2017,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",13.41
BRA,"Brazil",2016,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",13.56
BRA,"Brazil",2015,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",13.66
CAN,"Canada",2022,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",1.83
CAN,"Canada",2021,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",2.06
CAN,"Canada",2020,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",1.87
CAN,"Canada",2019,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",2.1
CAN,"Canada",2018,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",1.99
CAN,"Canada",2017,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",1.99
CAN,"Canada",2016,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",2.95
CAN,"Canada",2015,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",3.14
CHN,"China",2022,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",5.36
CHN,"China",2021,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",5.31
CHN,"China",2020,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",5.32
CHN,"China",2019,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",5.39
CHN,"China",2018,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",7.56
CHN,"China",2017,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",8.46
CHN,"China",2016,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",7.88
CHN,"China",2015,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",7.82
DEU,"Germany",2022,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",1.95
DEU,"Germany",2021,TM.TAX.MRCH.SM.AR.ZS,"Tariff rate, applied, simple mean, all products (%)",2.24
